,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path
152,fbs0031,DFBSJ073943.07+470152.1,07:39:43.075,+47:01:52.19,12.51,12.13,NL,120,14,2.5089453436455037e-11,-1.4701719382873699e-13,-3.805677849937721e-11,-5.983711080992298e-09,3.745821556063344e-11,-8.198568216018883e-14,7.61695094689473e-17,-2.5682866017775603e-20,specimages/fbs0031-DFBSJ073943.07+470152.1.fits
153,fbs0031,DFBSJ073943.12+470350.9,07:39:43.125,+47:03:50.99,16.24,15.76,NL,120,18,-4.5278922516664464e-10,-1.2047398337791497e-13,-4.6759285564110724e-11,-7.980603883210323e-09,3.440055149271275e-11,-5.659408191575949e-14,4.16722158779608e-17,-1.1523323282406682e-20,specimages/fbs0031-DFBSJ073943.12+470350.9.fits
154,fbs0031,DFBSJ073943.71+465931.2,07:39:43.717,+46:59:31.21,14.9,14.14,NL,101,17,-3.0962898686329747e-11,-2.2341049103657528e-14,-6.713300464776635e-12,-1.1207016160706715e-09,6.091094014269733e-12,-1.1975513853769163e-14,1.0160301429225863e-17,-3.155697154491516e-21,specimages/fbs0031-DFBSJ073943.71+465931.2.fits
155,fbs0031,DFBSJ073946.46+470350.3,07:39:46.461,+47:03:50.34,13.89,13.38,NL,120,18,-4.830563215097723e-11,-1.2852655264272736e-14,-4.988466784977987e-12,-8.513982972756117e-10,5.450264724252272e-12,-1.1616881389786844e-14,1.0276376960966832e-17,-3.257298906443512e-21,specimages/fbs0031-DFBSJ073946.46+470350.3.fits
156,fbs0031,DFBSJ073948.06+470258.4,07:39:48.068,+47:02:58.43,13.82,13.01,NL,120,18,-1.2977179029624625e-10,-3.452838720314654e-14,-1.3401415726044436e-11,-2.2872694149113052e-09,1.2571540061116507e-11,-2.470115278259817e-14,2.0793335376047163e-17,-6.377427522731787e-21,specimages/fbs0031-DFBSJ073948.06+470258.4.fits
157,fbs0031,DFBSJ073948.20+470056.5,07:39:48.207,+47:00:56.55,15.1,14.23,NL,98,16,-2.1837524576828553e-11,-3.655519500877739e-14,-9.346420378873924e-12,-1.5279463184005621e-09,8.20712271570441e-12,-1.61869644772182e-14,1.3916614875077758e-17,-4.410097172529138e-21,specimages/fbs0031-DFBSJ073948.20+470056.5.fits
158,fbs0031,DFBSJ073953.84+465922.0,07:39:53.843,+46:59:22.05,14.53,13.97,OK,95,18,-3.6449674723614834e-11,-9.698155257708305e-15,-3.764119708568985e-12,-6.424354882957424e-10,3.865169195348638e-12,-7.993246807838256e-15,6.950990823234639e-18,-2.1800347997036626e-21,specimages/fbs0031-DFBSJ073953.84+465922.0.fits
159,fbs0031,DFBSJ073954.80+470407.5,07:39:54.805,+47:04:07.54,14.8,14.12,OK,99,17,-2.759995757695129e-11,-1.9914538679165884e-14,-5.984153536150287e-12,-9.989793308059838e-10,5.557847753238425e-12,-1.1082562491548669e-14,9.488230421143724e-18,-2.9647917221200257e-21,specimages/fbs0031-DFBSJ073954.80+470407.5.fits
160,fbs0031,DFBSJ073955.86+470331.8,07:39:55.864,+47:03:31.85,17.07,16.44,U,71,17,-3.183933527075496e-12,-2.2973415464736893e-15,-6.90331900488387e-13,-1.1524216407812063e-10,6.746492329161327e-13,-1.3907969795872335e-15,1.2193738324017373e-18,-3.8792480793796494e-22,specimages/fbs0031-DFBSJ073955.86+470331.8.fits
161,fbs0031,DFBSJ073956.56+465746.0,07:39:56.566,+46:57:46.08,15.33,14.43,OK,83,18,-3.4934322620858584e-11,-9.294975568854602e-15,-3.6076352890993156e-12,-6.15728413253243e-10,3.4279495143529806e-12,-6.776768688773872e-15,5.722658415712002e-18,-1.75810284952025e-21,specimages/fbs0031-DFBSJ073956.56+465746.0.fits
162,fbs0031,DFBSJ073956.89+470445.5,07:39:56.896,+47:04:45.57,16.44,16.27,U,72,18,-6.207255372471125e-12,-1.6515643588935926e-15,-6.410174755017523e-13,-1.0940480574687802e-10,6.131081286058421e-13,-1.224561719773423e-15,1.0456400846044378e-18,-3.2477036190826994e-22,specimages/fbs0031-DFBSJ073956.89+470445.5.fits
163,fbs0031,DFBSJ073957.63+465547.7,07:39:57.637,+46:55:47.71,16.07,13.92,U,95,17,-6.82583690394832e-11,-4.9251354965603747e-14,-1.47996290764089e-11,-2.470615330380049e-09,1.253622531164239e-11,-2.352240316670859e-14,1.9306525382869492e-17,-5.852097687548155e-21,specimages/fbs0031-DFBSJ073957.63+465547.7.fits
164,fbs0031,DFBSJ074001.98+465755.6,07:40:01.987,+46:57:55.60,14.73,14.16,OK,108,18,-2.5476854327869517e-11,-6.77861552847529e-15,-2.630966070415903e-12,-4.4903588990588517e-10,2.8256492106119313e-12,-5.9756305872607676e-15,5.263781353601958e-18,-1.6642976701750928e-21,specimages/fbs0031-DFBSJ074001.98+465755.6.fits
165,fbs0031,DFBSJ074002.07+470259.1,07:40:02.072,+47:02:59.19,15.78,15.27,OK,96,18,-1.0319074511784068e-11,-2.7455930110185452e-15,-1.0656398277883376e-12,-1.8187645236424326e-10,1.1057007452925838e-12,-2.296826808672883e-15,2.0008115208327676e-18,-6.276842743901387e-22,specimages/fbs0031-DFBSJ074002.07+470259.1.fits
166,fbs0031,DFBSJ074009.73+465526.2,07:40:09.732,+46:55:26.24,13.98,12.79,OK,111,18,-1.7878018163015322e-10,-4.756805667081583e-14,-1.8462469991040947e-11,-3.1510586389667338e-09,1.7199957449405696e-11,-3.360511599383287e-14,2.816260000287158e-17,-8.606983856251819e-21,specimages/fbs0031-DFBSJ074009.73+465526.2.fits
167,fbs0031,DFBSJ074010.73+465606.5,07:40:10.737,+46:56:06.55,18.09,15.1,U,37,18,-3.427700422336862e-11,-9.120093987205336e-15,-3.5397597083369576e-12,-6.04144609591718e-10,3.0442184325775686e-12,-5.635203454279776e-15,4.543949874783059e-18,-1.3493486659194492e-21,specimages/fbs0031-DFBSJ074010.73+465606.5.fits
168,fbs0031,DFBSJ074011.52+465528.3,07:40:11.526,+46:55:28.36,15.88,15.46,U,94,18,-9.575239853566206e-12,-2.5476812544062317e-15,-9.8882486295399e-13,-1.6876618262353886e-10,1.0230082473949957e-12,-2.134281757706389e-15,1.8725077691082664e-18,-5.922566903019662e-22,specimages/fbs0031-DFBSJ074011.52+465528.3.fits
169,fbs0031,DFBSJ074013.38+470426.7,07:40:13.383,+47:04:26.75,15.47,14.71,OK,83,17,-1.6998312769042634e-11,-1.2265003113106957e-14,-3.685531643254011e-12,-6.152532722880764e-10,3.4155300786565177e-12,-6.818340557191249e-15,5.856563934504645e-18,-1.8385204421998783e-21,specimages/fbs0031-DFBSJ074013.38+470426.7.fits
170,fbs0031,DFBSJ074015.38+465648.7,07:40:15.387,+46:56:48.79,16.75,15.34,U,103,17,-1.638174684848833e-11,-1.1820135079436605e-14,-3.551853703355882e-12,-5.929380417877426e-10,3.0394017644962255e-12,-5.741053570763389e-15,4.731952581777044e-18,-1.4378682370297735e-21,specimages/fbs0031-DFBSJ074015.38+465648.7.fits
171,fbs0031,DFBSJ074020.87+465649.5,07:40:20.874,+46:56:49.55,16.38,16.9,U,71,19,4.895423428606735e-14,-4.4566928148474566e-17,-1.3462003580838033e-14,-2.35106433199821e-12,7.441766270837979e-14,-2.2164447064478606e-16,2.293589806555877e-19,-7.960231953584245e-23,specimages/fbs0031-DFBSJ074020.87+465649.5.fits
172,fbs0032,DFBSJ164056.09+430206.2,16:40:56.094,+43:02:06.25,13.07,12.46,NL,120,16,-3.9391810861566715e-11,-6.59402775758461e-14,-1.6859571303785827e-11,-2.7561838119628435e-09,1.7650520996926742e-11,-3.8573189934578225e-14,3.5343716670838867e-17,-1.1666700816744999e-20,specimages/fbs0032-DFBSJ164056.09+430206.2.fits
173,fbs0032,DFBSJ164056.24+430017.1,16:40:56.247,+43:00:17.10,14.92,13.48,NL,95,17,-6.192734737741938e-11,-4.4683232309431804e-14,-1.3426943546718874e-11,-2.2414613701633495e-09,1.180189812676663e-11,-2.2794587204014905e-14,1.925243416711077e-17,-6.014737455785006e-21,specimages/fbs0032-DFBSJ164056.24+430017.1.fits
174,fbs0032,DFBSJ164109.95+430022.8,16:41:09.952,+43:00:22.82,17.85,16.99,N,36,20,-8.979241098258411e-14,-7.115133338100901e-16,-3.327664110825753e-13,-5.95607010267624e-11,2.840120888551635e-13,-4.998271819692923e-16,3.836221269771063e-19,-1.0840195532416475e-22,specimages/fbs0032-DFBSJ164109.95+430022.8.fits
175,fbs0032,DFBSJ164112.65+430128.6,16:41:12.657,+43:01:28.65,13.42,13.56,NL,120,17,6.696756375672683e-11,4.83200919183281e-14,1.4519804796100666e-11,2.4239086369633008e-09,-9.667959755294635e-12,1.4603477967086117e-14,-9.851023426284905e-18,2.4974826622443452e-21,specimages/fbs0032-DFBSJ164112.65+430128.6.fits
176,fbs0032,DFBSJ164112.85+430039.6,16:41:12.858,+43:00:39.63,14.82,13.43,NL,88,15,2.923444309086099e-12,-8.179735248370636e-14,-2.1741282275682998e-11,-3.484076351506727e-09,1.937835844798079e-11,-3.952599607448475e-14,3.5157114515212115e-17,-1.1535743155105475e-20,specimages/fbs0032-DFBSJ164112.85+430039.6.fits
177,fbs0032,DFBSJ164120.74+430431.2,16:41:20.743,+43:04:31.21,16.48,16.03,U,103,18,-5.36816334985649e-12,-1.4283056041138963e-15,-5.543645162115508e-13,-9.461531952773501e-11,5.747071729272172e-13,-1.1993583329481834e-15,1.0513816559497464e-18,-3.320105643180143e-22,specimages/fbs0032-DFBSJ164120.74+430431.2.fits
178,fbs0032,DFBSJ164124.72+430003.9,16:41:24.729,+43:00:03.99,16.87,16.05,U,80,19,1.4679315952330717e-12,-1.3364095135909744e-15,-4.036881885078693e-13,-7.050612130783352e-11,4.4425650964991055e-13,-9.301587227323749e-16,8.071408360573186e-19,-2.5065023438025955e-22,specimages/fbs0032-DFBSJ164124.72+430003.9.fits
179,fbs0032,DFBSJ164125.40+430406.3,16:41:25.407,+43:04:06.38,16.47,15.53,U,102,17,-8.29355013520232e-12,-5.9841494688746175e-15,-1.798187429298081e-12,-3.001849249107562e-10,1.6292459676281717e-12,-3.2007507856931836e-15,2.715452967371833e-18,-8.4389528586657e-22,specimages/fbs0032-DFBSJ164125.40+430406.3.fits
180,fbs0032,DFBSJ164127.60+425824.0,16:41:27.603,+42:58:24.06,16.25,15.71,U,80,19,1.2708792244864617e-12,-1.1570115311117858e-15,-3.494973535587718e-13,-6.104131864166533e-11,4.3025970298933623e-13,-9.4641601439231e-16,8.438087840457639e-19,-2.664937371016773e-22,specimages/fbs0032-DFBSJ164127.60+425824.0.fits
181,fbs0032,DFBSJ164130.75+425902.2,16:41:30.756,+42:59:02.27,15.95,13.43,OK,90,18,-1.7407879577046876e-10,-4.631720515332557e-14,-1.7976983339700972e-11,-3.0682020509866685e-09,1.541176268068081e-11,-2.847116948641251e-14,2.2923223746286317e-17,-6.798567529013664e-21,specimages/fbs0032-DFBSJ164130.75+425902.2.fits
182,fbs0032,DFBSJ164134.33+430125.2,16:41:34.337,+43:01:25.21,15.74,14.57,OK,120,17,-2.208739270416122e-11,-1.5936995695074483e-14,-4.7889356041908095e-12,-7.994530640669287e-10,4.299621377978345e-12,-8.393999579031579e-15,7.087306120414756e-18,-2.1939299612531547e-21,specimages/fbs0032-DFBSJ164134.33+430125.2.fits
183,fbs0035,DFBSJ225720.02+231344.6,22:57:20.028,+23:13:44.62,16.19,15.93,U,84,17,-1.9195955611138217e-12,-1.3850660768552452e-15,-4.162004557004067e-13,-6.947923600719156e-11,4.700287383992652e-13,-1.045597335380592e-15,9.602997927147482e-19,-3.1516101633826162e-22,specimages/fbs0035-DFBSJ225720.02+231344.6.fits
184,fbs0035,DFBSJ225720.82+231614.5,22:57:20.821,+23:16:14.54,16.92,16.23,U,70,18,-3.2607846044918016e-12,-8.675958325130998e-16,-3.367376900594373e-13,-5.747218241529348e-11,3.532286729238933e-13,-7.373372832049486e-16,6.441630425125491e-19,-2.025148310236031e-22,specimages/fbs0035-DFBSJ225720.82+231614.5.fits
185,fbs0035,DFBSJ225722.35+232012.6,22:57:22.359,+23:20:12.61,15.55,14.65,OK,91,18,-2.275504347879287e-11,-6.054434728375629e-15,-2.3498923985872288e-12,-4.010648035643876e-10,2.230483131028581e-12,-4.400454555544935e-15,3.705667196902072e-18,-1.1347518638366624e-21,specimages/fbs0035-DFBSJ225722.35+232012.6.fits
186,fbs0035,DFBSJ225723.13+231411.8,22:57:23.138,+23:14:11.82,15.55,14.34,OK,93,17,-2.329938410893119e-11,-1.6811495969693493e-14,-5.051715342103367e-12,-8.433206711661186e-10,4.613236132767439e-12,-9.121713991143172e-15,7.779616055867667e-18,-2.4280804106625197e-21,specimages/fbs0035-DFBSJ225723.13+231411.8.fits
187,fbs0035,DFBSJ225723.19+232252.6,22:57:23.197,+23:22:52.69,16.2,14.58,U,70,17,-2.679251791302595e-11,-1.933195199008984e-14,-5.809092846852111e-12,-9.697560598385033e-10,5.0260855890125655e-12,-9.574144938618353e-15,7.945892749073742e-18,-2.4288325115728286e-21,specimages/fbs0035-DFBSJ225723.19+232252.6.fits
188,fbs0035,DFBSJ225723.37+231758.8,22:57:23.374,+23:17:58.82,14.93,13.83,OK,90,16,-2.411246534737775e-11,-4.036334991337194e-14,-1.0320086819274066e-11,-1.6871200670890418e-09,9.285394306206373e-12,-1.8556612049117708e-14,1.6042491555258395e-17,-5.085808942754916e-21,specimages/fbs0035-DFBSJ225723.37+231758.8.fits
189,fbs0035,DFBSJ225725.35+231335.5,22:57:25.351,+23:13:35.55,14.88,13.39,OK,92,18,-1.0186197262495212e-10,-2.7102427749522164e-14,-1.0519197333313074e-11,-1.7953509943896187e-09,9.660420505906941e-12,-1.8708787065884275e-14,1.558702497114018e-17,-4.7438919920528885e-21,specimages/fbs0035-DFBSJ225725.35+231335.5.fits
190,fbs0035,DFBSJ225729.34+231318.2,22:57:29.342,+23:13:18.20,16.51,16.34,NL,91,20,1.9654059677224076e-14,1.5573427381679688e-16,7.283517687061283e-14,1.3036672170279754e-11,6.393635577904672e-15,-9.945353712163133e-17,1.267693081297748e-19,-4.667042000153199e-23,specimages/fbs0035-DFBSJ225729.34+231318.2.fits
191,fbs0035,DFBSJ225730.04+231733.4,22:57:30.042,+23:17:33.48,15.9,14.79,OK,77,11,4.042047705440192e-12,-1.9393928014555733e-14,-5.432559947569759e-12,-8.106727919196898e-10,4.325350835600443e-12,-8.4125898359679e-15,7.069043585404822e-18,-2.1665201248329727e-21,specimages/fbs0035-DFBSJ225730.04+231733.4.fits
192,fbs0035,DFBSJ225730.81+231309.4,22:57:30.811,+23:13:09.46,16.66,15.7,U,91,17,-6.4072197999822e-12,-4.623080492141163e-15,-1.389197301045698e-12,-2.3190905243206538e-10,1.2911755926446456e-12,-2.5904035955674196e-15,2.2373730517230964e-18,-7.0623101921894055e-22,specimages/fbs0035-DFBSJ225730.81+231309.4.fits
193,fbs0035,DFBSJ225731.55+232126.5,22:57:31.551,+23:21:26.59,16.7,15.84,U,81,19,2.6761462416395683e-12,-2.4363745266020804e-15,-7.359544339753127e-13,-1.2853836789901357e-10,6.751872428724446e-13,-1.2731200842706297e-15,1.0304671166230536e-18,-3.041865952078811e-22,specimages/fbs0035-DFBSJ225731.55+232126.5.fits
194,fbs0035,DFBSJ225732.37+231531.6,22:57:32.371,+23:15:31.66,16.57,15.45,U,66,17,-9.901327608873829e-12,-7.144229435350585e-15,-2.1467818750015277e-12,-3.583784169949024e-10,1.9431973596927596e-12,-3.8310836965874745e-15,3.268991850426136e-18,-1.0227483104612882e-21,specimages/fbs0035-DFBSJ225732.37+231531.6.fits
195,fbs0035,DFBSJ225735.80+231524.2,22:57:35.803,+23:15:24.24,14.55,13.38,OK,120,18,-7.007866002993662e-11,-1.864582234154335e-14,-7.236955216699236e-12,-1.235157308230801e-09,7.089681653785839e-12,-1.426800417003489e-14,1.218663793642287e-17,-3.772953429617924e-21,specimages/fbs0035-DFBSJ225735.80+231524.2.fits
196,fbs0035,DFBSJ225740.33+231336.2,22:57:40.331,+23:13:36.22,14.44,13.79,NL,115,17,-1.1760440626737616e-11,-8.485625503840224e-15,-2.5498564453757782e-12,-4.2566469389408975e-10,3.110762073949245e-12,-7.134433484824622e-15,6.652717146415116e-18,-2.202377183909571e-21,specimages/fbs0035-DFBSJ225740.33+231336.2.fits
197,fbs0035,DFBSJ225740.80+231533.5,22:57:40.802,+23:15:33.52,15.56,15.8,NL,120,26,2.127159876358353e-12,-3.0403323039576475e-16,-1.9780008488558445e-13,-4.2543644573378756e-11,1.4314713758253506e-13,-1.8468331755146346e-16,1.0628753686411697e-19,-2.2819743497035907e-23,specimages/fbs0035-DFBSJ225740.80+231533.5.fits
198,fbs0035,DFBSJ225742.50+231953.8,22:57:42.500,+23:19:53.85,14.43,13.44,OK,96,17,-3.9121372825587385e-11,-2.8227715292840117e-14,-8.482192622932562e-12,-1.4159948496840198e-09,8.183212282200097e-12,-1.6708241469715198e-14,1.4538611920824078e-17,-4.597461079590953e-21,specimages/fbs0035-DFBSJ225742.50+231953.8.fits
199,fbs0035,DFBSJ225746.29+231944.5,22:57:46.293,+23:19:44.58,15.76,14.68,NL,97,10,-1.179804130828226e-11,-1.3462304456900567e-14,-3.0030168252232827e-12,-4.4103688575954726e-10,2.158434365148239e-12,-3.550277411011484e-15,2.189852095180231e-18,-3.3373954186395345e-22,specimages/fbs0035-DFBSJ225746.29+231944.5.fits
200,fbs0035,DFBSJ225746.41+231957.2,22:57:46.419,+23:19:57.25,15.78,14.69,NL,97,18,-1.7016459105477168e-11,-4.52756544868456e-15,-1.7572722183721286e-12,-2.999198500800085e-10,1.7843407764354836e-12,-3.666407327536316e-15,3.175323491502544e-18,-9.93153129328369e-22,specimages/fbs0035-DFBSJ225746.41+231957.2.fits
201,fbs0035,DFBSJ225747.74+232231.1,22:57:47.749,+23:22:31.14,14.57,13.37,OK,95,17,-5.278281054800293e-11,-3.80850376619451e-14,-1.144423805143571e-11,-1.910472136427993e-09,1.0539824245535295e-11,-2.0914896314234176e-14,1.78564754330692e-17,-5.5715017988975005e-21,specimages/fbs0035-DFBSJ225747.74+232231.1.fits
202,fbs0035,DFBSJ225749.92+232244.5,22:57:49.920,+23:22:44.53,14.93,14.03,OK,102,17,-2.0792337002222155e-11,-1.5002542325803466e-14,-4.5081382835574795e-12,-7.525765266584708e-10,4.42201759918576e-12,-9.12454507781278e-15,8.000566657938335e-18,-2.545243246780126e-21,specimages/fbs0035-DFBSJ225749.92+232244.5.fits
203,fbs0035,DFBSJ225750.72+231414.9,22:57:50.722,+23:14:14.99,16.63,16.19,U,93,12,1.1092652393467254e-11,-7.004231232087146e-15,-1.7459504876415738e-12,-2.6493294026113823e-10,1.5858424120730112e-12,-3.5045880172444887e-15,3.3942898077182805e-18,-1.2163579250375643e-21,specimages/fbs0035-DFBSJ225750.72+231414.9.fits
204,fbs0035,DFBSJ225750.73+231639.9,22:57:50.730,+23:16:39.94,14.06,12.71,OK,120,17,-1.1583802116934154e-10,-8.3582063361774e-14,-2.5115718856440856e-11,-4.192755469570021e-09,2.2755960005041383e-11,-4.471239867813481e-14,3.792944917682558e-17,-1.1782104118627776e-20,specimages/fbs0035-DFBSJ225750.73+231639.9.fits
205,fbs0035,DFBSJ225752.42+232005.4,22:57:52.427,+23:20:05.43,16.51,15.83,U,83,17,-6.09714467750287e-12,-4.39934915620968e-15,-1.3219680086865666e-12,-2.2068602589110843e-10,1.2044705849425706e-12,-2.3855682852168955e-15,2.0420455987841764e-18,-6.403312341225553e-22,specimages/fbs0035-DFBSJ225752.42+232005.4.fits
206,fbs0035,DFBSJ225753.69+232103.6,22:57:53.695,+23:21:03.62,16.68,14.83,U,55,17,-2.045237825032233e-11,-1.4757267358412422e-14,-4.4344374829407525e-12,-7.402742833116054e-10,3.876847100945329e-12,-7.479694944588966e-15,6.313451252709415e-18,-1.969593097646666e-21,specimages/fbs0035-DFBSJ225753.69+232103.6.fits
207,fbs0035,DFBSJ225754.52+232205.0,22:57:54.523,+23:22:05.01,14.68,13.53,NL,97,17,-4.6578024133513315e-11,-3.3608019850786983e-14,-1.009893118907353e-11,-1.6858899469409687e-09,9.327765038928712e-12,-1.8563672446532936e-14,1.589249153344928e-17,-4.9710729335852665e-21,specimages/fbs0035-DFBSJ225754.52+232205.0.fits
208,fbs0035,DFBSJ225755.12+231747.4,22:57:55.122,+23:17:47.45,15.59,14.66,OK,90,17,-1.4366379179654183e-11,-1.0365952035110474e-14,-3.114882620238941e-12,-5.199906102299644e-10,2.8731747444855575e-12,-5.700729422773244e-15,4.861309458658059e-18,-1.5140171656519421e-21,specimages/fbs0035-DFBSJ225755.12+231747.4.fits
209,fbs0035,DFBSJ225756.28+231403.7,22:57:56.284,+23:14:03.76,17.0,16.1,U,67,18,-5.6536503311661484e-12,-1.5042673455538685e-15,-5.838475064078089e-13,-9.964744392208484e-11,5.391245431505121e-13,-1.0380530862223893e-15,8.538450173768044e-19,-2.55454486418935e-22,specimages/fbs0035-DFBSJ225756.28+231403.7.fits
210,fbs0035,DFBSJ225757.80+231830.7,22:57:57.805,+23:18:30.73,16.88,16.18,U,68,17,-3.0005362665974896e-12,-2.1650136863266792e-15,-6.505685974173573e-13,-1.0860424164058413e-10,6.126885418545778e-13,-1.233289203171396e-15,1.064512862118795e-18,-3.352790143059537e-22,specimages/fbs0035-DFBSJ225757.80+231830.7.fits
211,fbs0035,DFBSJ225758.69+231327.7,22:57:58.698,+23:13:27.72,16.07,15.33,U,87,16,-5.384354408110545e-12,-9.013202922749179e-15,-2.3044922818002846e-12,-3.76736587573058e-10,2.1071703444477545e-12,-4.268169715740474e-15,3.734175343281967e-18,-1.1967162959941638e-21,specimages/fbs0035-DFBSJ225758.69+231327.7.fits
212,fbs0055,DFBSJ232907.35+231442.1,23:29:07.359,+23:14:42.16,16.63,16.46,U,75,14,2.9942309189113894e-13,-1.754538318365366e-15,-4.541791391964611e-13,-7.141128505225787e-11,3.802473198189566e-13,-7.05995221710533e-16,5.469936722211292e-19,-1.4939672601021273e-22,specimages/fbs0055-DFBSJ232907.35+231442.1.fits
213,fbs0055,DFBSJ232907.46+231805.2,23:29:07.465,+23:18:05.24,13.91,13.74,NL,99,17,-2.6483637303568365e-11,-1.9109045333022473e-14,-5.742107030923536e-12,-9.585714460841468e-10,5.84128129243775e-12,-1.2287725287822696e-14,1.0898381983910464e-17,-3.492785417174378e-21,specimages/fbs0055-DFBSJ232907.46+231805.2.fits
214,fbs0055,DFBSJ232907.60+231821.3,23:29:07.601,+23:18:21.31,13.92,13.74,NL,105,22,-1.15303239097525e-11,9.556790265850332e-15,3.90672626222921e-12,7.376858582438606e-10,-2.4998796596904853e-12,3.1572372951272134e-15,-1.7524052072734134e-18,3.594156147188928e-22,specimages/fbs0055-DFBSJ232907.60+231821.3.fits
215,fbs0055,DFBSJ232909.72+231108.6,23:29:09.724,+23:11:08.69,12.88,12.29,OK,97,11,7.067001524471406e-11,-3.3907782248139555e-13,-9.498128933141506e-11,-1.4173558722982939e-08,7.823294086895254e-11,-1.5887027181679177e-13,1.4072363870518716e-16,-4.595885031037516e-20,specimages/fbs0055-DFBSJ232909.72+231108.6.fits
216,fbs0055,DFBSJ232912.03+231224.3,23:29:12.031,+23:12:24.31,16.42,15.99,U,80,17,-1.0427579170091472e-11,-7.523948929041385e-15,-2.260885210076792e-12,-3.774269385707027e-10,1.8868945174945945e-12,-3.5131426798923067e-15,2.8731728369313544e-18,-8.6999523053651e-22,specimages/fbs0055-DFBSJ232912.03+231224.3.fits
217,fbs0055,DFBSJ232913.15+231858.0,23:29:13.158,+23:18:58.02,16.06,16.42,OK,103,12,9.102708821287649e-12,-5.747728302603174e-15,-1.4327419788056447e-12,-2.1740665428774834e-10,1.1532459756775333e-12,-2.2706546396040544e-15,1.960352529229482e-18,-6.260327232176404e-22,specimages/fbs0055-DFBSJ232913.15+231858.0.fits
218,fbs0055,DFBSJ232913.43+231000.3,23:29:13.437,+23:10:00.34,16.68,16.94,U,66,21,-9.027479918482456e-14,4.211789363004159e-17,1.1121335404650214e-14,2.043186089096266e-12,2.844063560395896e-14,-9.452297929194474e-17,9.486925495530481e-20,-3.086004222297987e-23,specimages/fbs0055-DFBSJ232913.43+231000.3.fits
219,fbs0055,DFBSJ232914.43+231827.3,23:29:14.430,+23:18:27.33,12.29,12.34,OK,116,16,-1.3162023812121613e-11,-2.2032427131222096e-14,-5.6332035970584984e-12,-9.208955948996326e-10,1.1510448304271794e-11,-3.152805093396685e-14,3.2449187944895796e-17,-1.1505473476565098e-20,specimages/fbs0055-DFBSJ232914.43+231827.3.fits
220,fbs0055,DFBSJ232915.38+231226.2,23:29:15.387,+23:12:26.24,13.4,13.15,OK,105,17,-5.522821273329913e-11,-3.9849466916541126e-14,-1.1974430665131502e-11,-1.9989792181047736e-09,1.1808166797508174e-11,-2.441948792408253e-14,2.1425706693931928e-17,-6.814893425687287e-21,specimages/fbs0055-DFBSJ232915.38+231226.2.fits
221,fbs0055,DFBSJ232919.94+231130.8,23:29:19.949,+23:11:30.83,15.57,15.57,U,87,17,-4.778834517826836e-12,-3.4481292274793642e-15,-1.0361339334979845e-12,-1.7296941646491197e-10,1.0189002548772568e-12,-2.097683651964037e-15,1.831484629050398e-18,-5.797392232770672e-22,specimages/fbs0055-DFBSJ232919.94+231130.8.fits
222,fbs0055,DFBSJ232922.46+231420.3,23:29:22.461,+23:14:20.33,15.22,15.11,OK,120,17,-8.88339469426114e-12,-6.409743832990861e-15,-1.9260745977739188e-12,-3.2153387424498766e-10,1.832206290108339e-12,-3.704608914657906e-15,3.2002792755171943e-18,-1.0063998171669884e-21,specimages/fbs0055-DFBSJ232922.46+231420.3.fits
223,fbs0055,DFBSJ232923.86+231552.6,23:29:23.868,+23:15:52.66,14.39,14.11,OK,98,17,-2.6633475069739344e-11,-1.9217176658119642e-14,-5.774601579053884e-12,-9.639970247104726e-10,5.458849132177051e-12,-1.1016244357436392e-14,9.51665644144209e-18,-2.9953171084217422e-21,specimages/fbs0055-DFBSJ232923.86+231552.6.fits
224,fbs0055,DFBSJ232924.07+231031.6,23:29:24.075,+23:10:31.68,16.07,15.37,OK,65,18,-1.8328891890395703e-11,-4.876770516736487e-15,-1.8928087117664604e-12,-3.2305278353915125e-10,1.7392148216455734e-12,-3.378082641564782e-15,2.8249191532010047e-18,-8.630612398316557e-22,specimages/fbs0055-DFBSJ232924.07+231031.6.fits
225,fbs0055,DFBSJ232925.97+231216.6,23:29:25.971,+23:12:16.66,15.07,14.59,OK,91,17,-2.1616217835327197e-11,-1.5597022101336334e-14,-4.686776249570059e-12,-7.823987840770575e-10,4.2281047216651705e-12,-8.279136774397459e-15,7.003922597423085e-18,-2.1708572205348302e-21,specimages/fbs0055-DFBSJ232925.97+231216.6.fits
226,fbs0055,DFBSJ232926.82+231112.9,23:29:26.826,+23:11:12.97,15.48,15.46,U,120,16,-5.594656547149678e-12,-9.365242989620733e-15,-2.3945020601511244e-12,-3.9145144291764917e-10,2.139119124456025e-12,-4.258131431986488e-15,3.673048435126413e-18,-1.1630581308502005e-21,specimages/fbs0055-DFBSJ232926.82+231112.9.fits
227,fbs0055,DFBSJ232929.75+231741.6,23:29:29.751,+23:17:41.61,15.62,14.67,NL,75,13,-3.899947292694037e-11,-3.751061015895111e-14,-1.2426471016303626e-11,-1.918632985785964e-09,1.0353826244906053e-11,-2.0852407248114318e-14,1.8520889848627496e-17,-6.116618121209626e-21,specimages/fbs0055-DFBSJ232929.75+231741.6.fits
