_Glon,_Glat,_RAJ2000,_DEJ2000,Cl,Name,Vmag,z
deg,deg,deg,deg,,,mag,

95.0994763,35.6768061,256.0693331,64.85785,sd,GALEXJ17042+6451,13.25,
142.380215,-25.99842192,33.93416694,33.66980611,sd,FBS0212+334,13.93,
181.8324029,-37.67554511,55.71845806,4.88491694,sd,LAMOSTJ034252.43+045305.7,12.62,
258.9818434,75.33954585,182.3199169,16.19889194,sd,PG1206+165,13.72,
89.28272172,35.90618804,257.31625,60.16966694,sd,PG1708+602,13.79,
87.0613372,-26.09556574,336.8229169,26.55805306,sd,HS2224+2618,13.6,
165.6810241,-41.72093075,43.889,10.62301694,sd,HS0252+1025,13.86,
79.00519412,34.93826576,259.9391669,51.86948889,sd,PG1718+519,13.39,
97.43287376,-36.87997926,351.1141669,21.64766694,sd,PG2321+214,13.72,
178.5980124,35.81854485,127.8637919,42.36744389,sd,FBS0828+425,13.86,
74.41027272,30.65505287,266.1100419,47.69620306,sd,PG1743+477,13.9,
73.20796233,43.59456409,246.9443331,46.97994194,sd,PG1626+471,13.78,
58.50056593,40.81663791,250.4867081,36.06816694,sd,FBS1640+362,13.86,
102.1348045,46.07721083,228.3567919,64.901825,sd,GALEXJ15134+6454,13.95,
66.09904367,29.04143448,266.563875,40.31826694,sd,GALEXJ17462+4019,13.75,
211.9122483,22.62459693,122.8031669,10.95466694,sd,EGB5,13.79,
72.50121594,43.03476662,247.8239581,46.51676694,sd,PG1629+466,13.86,
43.70939961,53.18340091,234.530875,27.69544194,sd,PG1536+278,13.79,
47.25856148,-15.97096647,303.6333331,4.94863611,sd,GALEXJ20145+0456,14.22,
41.14829856,49.40150038,238.3404581,25.40364194,sd,PG1551+255,13.93,
149.0621842,-34.26379124,36.30204194,23.80583889,sd,HS0222+2334,13.94,
26.18123965,30.3595436,252.7919581,8.05908306,sd,PG1648+081,13.87,
36.51616964,47.84006385,239.1402081,22.04618111,sd,PG1554+222,14.02,
213.1921021,38.28869209,138.0304169,16.22239389,sd,PG0909+164,14.12,
42.40272493,52.53662065,235.0975831,26.80839194,sd,PG1538+269,13.83,
146.7479205,-35.21360141,33.98129194,23.72066694,sd,HS0213+2329,14.01,
58.18018172,-29.6836755,320.6682919,5.96911389,sd,GALEXJ21226+0558,14.07,
327.6732305,77.48791239,198.263,15.66671889,sd,Bal81300002,13.77,
126.9261878,-24.96858342,17.44083306,37.761,sd,FBS0106+374,13.91,
12.82969877,63.32282348,218.8287919,15.67100306,sd,PG1432+158,13.79,
79.82719224,-30.98542984,334.6275419,18.80270611,sd,HS2216+1833,13.19,
71.03576897,59.79536337,225.1025419,42.09597806,sd,PG1458+423,14.06,
217.6922501,36.28497463,137.6060419,12.14087806,sd,PG0907+123,13.83,
142.2825475,-32.61616179,31.19629194,27.48459389,sd,GALEXJ02047+2729,13.84,
81.7796663,-26.057966,332.6529169,23.68483611,sd,GALEXJ22106+2341,13.95,
129.8284308,67.11620401,188.7119169,49.78930611,sd,PG1232+501,13.81,
67.6784858,34.62345404,259.5159169,42.57045306,sd,PG1716+426,14.17,
282.659469,64.29119274,184.2045831,2.79063889,sd,PG1214+031,13.89,
31.98437407,18.43337257,265.9387919,7.48231889,sd,GALEXJ17437+0728,14.16,
94.3107828,-18.98580448,338.7204581,36.18470806,sd,GALEXJ22348+3611,14.06,
179.1263589,-21.73500083,66.64383306,16.92428306,sd,KUV04237+1649,13.92,
167.2883431,-49.35520808,40.01816694,3.9285,sd,Feige26,14.14,
71.56039245,15.92138161,285.1155831,41.25127806,sd,FBS1858+411,13.87,
331.1345237,70.76727538,201.9522919,9.91409694,sd,PG1325+101,14.04,
92.7192035,32.82529357,263.1701669,63.31268611,sd,GALEXJ17326+6318,14.04,
210.4203128,34.34814767,133.3485831,16.82654194,sd,PG0850+170,14.17,
183.3518215,-19.79671697,70.76379194,15.00685306,sd,KUV04402+1455,14.03,
124.9532468,-21.14836248,15.38404194,41.68375,sd,FBS0058+414,13.79,
83.75347894,50.83903001,233.3743331,52.11388889,sd,PG1532+522,14,
71.21089449,23.19625061,275.678625,43.34373306,sd,GALEXJ18227+4320,14.3,
209.46679,48.38070015,147.1625,22.12380306,sd,GALEXJ09486+2207,14.14,
4.81760096,47.73465729,229.3094169,3.174525,sd,PG1514+034,14.05,
64.09848611,49.968298,238.9579169,40.19572194,sd,FBS1554+403,14.1,
155.1905898,28.80516523,113.8625,61.54570306,sd,GALEXJ07354+6132,14.18,
84.58195498,16.72760638,291.123875,53.09836889,sd,GALEXJ19244+5305,14.01,
80.40813313,-36.84271171,338.8815419,14.56654194,sd,PG2223+143,14.05,
65.32630038,42.13075596,249.2717919,41.26113889,sd,PG1635+413,14.15,
229.4724387,20.6181737,128.71991,-4.39173,sd,SDSSJ083452.77-042330.2,14.25,
190.8352092,-32.91597566,63.95920806,1.90590806,sd,GALEXJ04158+0154,14.18,
29.93655721,20.76118821,262.9740831,6.78521111,sd,GALEXJ17318+0647,13.74,
94.11750741,-23.34231681,341.264625,32.36425611,sd,HS2242+3206,13.85,
118.3731433,-37.74301673,8.88329194,24.98790806,sd,PG0032+247,14.16,
49.93875029,-16.16226204,305.1135,7.07068306,sd,GALEXJ20204+0704,14.02,
353.542958,64.29428733,212.7324169,9.54884694,sd,PG1408+098,14.1,
40.16512615,50.93043193,236.5375831,25.12804389,sd,PG1544+253,14.16,
72.05526431,15.63780476,285.7079169,41.58277806,sd,J19028+4134,14.16,
102.3988143,-31.42798185,352.9959581,28.25620611,sd,GALEXJ23319+2815,14.11,
181.6820241,17.80313916,106.1562919,35.38072194,sd,FBS0701+355,14.16,
81.37702538,39.35130014,252.4994169,53.52575,sd,PG1648+536,14.33,
211.2093633,17.64899452,117.9462919,9.42410306,sd,GALEXJ07517+0925,14.12,
63.39136442,-40.69890593,332.0029169,2.56231694,sd,PG2205+023,14.2,
74.7809275,-39.57608896,337.243375,9.62271889,sd,PG2226+094,13.93,
145.4518781,-36.7041345,32.30766694,22.742425,sd,PG0206+225,14.12,
186.4277386,31.73481561,124.0492919,35.28409389,sd,GALEXJ08161+3517,14.14,
66.04084711,-43.42354706,335.3534169,2.27197806,sd,PG2218+020,14.18,
64.13721476,40.37317337,251.5383331,40.29032806,sd,PG1644+403,14.27,
84.07670127,-34.38220506,339.8060419,18.32935806,sd,GALEXJ22392+1819,14.29,
201.8725004,68.26102992,168.2688331,29.12961889,sd,PG1110+294,14.08,
167.3973232,-48.12593497,40.84458306,4.84355306,sd,PG0240+046,14.22,
158.8795167,-35.02434982,43.45329194,19.16670806,sd,PG0250+189,14.34,
117.4230145,23.05986746,320.8589169,83.56413111,sd,HS2126+8320,13.95,
19.09234338,66.23180834,217.3657081,19.36025306,sd,PG1427+195,14.26,
147.7486687,35.01246786,129.3950831,67.40363889,sd,FBS0832+676,14.1,
226.8375202,37.66611965,142.2336669,6.27641889,sd,PG0926+065,14.29,
138.9089987,-22.89509467,31.53754194,37.64775,sd,FBS0203+374,13.88,
148.1960392,-26.80244966,39.20079194,30.84928111,sd,HS0233+3037,14.22,
299.1017468,73.89326939,191.7775419,11.05371389,sd,PG1244+113,14.37,
224.0877011,32.13363589,136.2725,5.55041694,sd,PG0902+057,14.36,
51.85447028,-24.57558178,313.2545419,4.17648611,sd,GALEXJ20530+0410,14.04,
189.7145442,25.01346815,117.2326669,30.71372806,sd,GALEXJ07489+3042,14.16,
74.82229658,37.74021287,255.5491669,48.50645611,sd,PG1700+486,14.3,
64.66062366,-26.4864584,321.6354169,12.44805611,sd,Bal92200006,14.29,
160.0326396,-55.00601841,33.11054194,1.92178111,sd,PG0209+017,14.34,
119.7222143,-24.84769296,9.16616694,37.93196889,sd,FBS0033+376,14.07,
87.48141659,-28.32679651,338.5892919,24.94956889,sd,HS2231+2441,14.32,
239.5270906,59.39173626,165.2332919,10.92841889,sd,GALEXJ11009+1055,14.2,
196.8747303,-21.00721488,76.898875,3.80395,sd,GALEXJ05075+0348,14.42,
176.871793,20.60882361,107.5461669,40.60584194,sd,GALEXJ07101+4036,14.07,
132.5364297,-24.7092903,23.84991694,37.34121889,sd,FBS0132+370,14.01,
179.1121668,-31.71065486,58.8095,10.47015611,sd,HS0352+1019,14.16,
60.18579192,-29.7224588,321.7435419,7.34596389,sd,PG2124+071,14.01,
11.03185864,45.91158018,233.29475,5.54077806,sd,PG1530+057,13.91,
107.6249641,-28.90280846,357.0311669,32.08007806,sd,PG2345+318,14.17,
101.1480499,-18.82242699,345.8100831,39.42905306,sd,GALEXJ23032+3925,14.1,
198.8630565,23.76342119,119.0157081,22.44191694,sd,SDSSJ075603.77+222630.9,14.5,
201.1229085,36.54113966,132.9076669,24.69741889,sd,PG0848+249,14.35,
131.0739799,15.38730746,47.30944694,76.03138611,sd,SDSSJ030914.26+760152.0,14.2,
63.72947603,-22.23494676,317.6725,14.43303889,sd,GALEXJ21106+1425,14.03,
160.105835,23.15592324,104.5003331,56.23513611,sd,GALEXJ06580+5614,14.27,
153.824942,-15.19237252,51.90691694,38.13647194,sd,FBS0324+379,14.46,
165.0520476,-32.42728968,49.443125,18.22168306,sd,PG0314+180,14.33,
133.4025631,24.3664011,88.86166694,80.17668889,sd,HS0546+8009,13.74,
53.99512882,-33.29535563,321.5881669,0.97640611,sd,PHL4,13.89,
86.26820067,-48.71227697,349.4504361,7.37924806,sd,SDSSJ231748.08+072245.1,14.14,
95.99072867,-18.72406991,340.2485831,37.23125,sd,FBS2238+369,14.25,
99.29383353,-22.11675784,345.636625,35.70747194,sd,GALEXJ23025+3542,14.21,
64.38104765,-39.82121844,331.8187081,3.70549694,sd,PG2204+034,14.33,
67.96722432,-25.61822282,322.9200831,15.28045306,sd,PG2129+151,14.49,
253.6138498,59.72793875,170.2615,5.81695,sd,PG1118+061,14.28,
172.7608753,16.40526576,100.4527919,42.80586111,sd,FBS0638+428,14.39,
45.99508591,87.44143982,195.6740831,27.67845611,sd,PG1300+278,14.24,
163.6720168,35.46345126,126.7060419,54.46708111,sd,PG0823+546,14.33,
313.8383619,79.50419018,194.9228331,16.80763111,sd,PG1257+171,14.37,
57.50797598,-18.02081491,310.644625,12.17654389,sd,GALEXJ20425+1210,14.43,
122.9366506,-53.51264058,12.86233306,9.35910806,sd,PG0048+091,14.3,
118.6248133,-35.82552868,8.94366694,26.91519389,sd,PG0033+266,14.34,
104.1429403,-16.78486849,348.1555,42.45310306,sd,GALEXJ23126+4227,14.36,
53.67224273,36.75589818,254.5737919,31.69376694,sd,PG1656+318,14.34,
107.6487175,-39.04871242,0.07666694,22.30083111,sd,HS2357+2201,14.22,
71.03494246,26.33476286,271.4254169,43.9855,sd,FBS1804+439,14.48,
67.82193863,27.36485413,269.169125,41.42998111,sd,GALEXJ17566+4125,14.43,
165.5122308,33.46769748,123.3309169,52.95186389,sd,GALEXJ08133+5257,14.19,
83.03841383,46.52716968,240.3015419,53.19735806,sd,PG1559+533,13.95,
43.31256608,-15.81861221,301.6312919,1.71874389,sd,GALEXJ20065+0143,14.45,
157.9506252,59.71147506,166.3464581,49.58325611,sd,PG1102+499,14.56,
347.4049154,63.02750726,211.5225419,6.79608111,sd,PG1403+070,14.64,
45.13943676,37.1290716,252.287375,25.16825,sd,PG1647+252,14.01,
91.52813819,62.62265629,214.2619581,48.95746889,sd,PG1415+492,14.38,
173.1151844,48.88512717,146.3123331,45.91246694,sd,PG0942+461,14.28,
19.8410593,50.70364356,232.1415,13.015275,sd,PG1526+132,14.58,
52.26510675,39.0119812,251.7227081,31.06256694,sd,PG1644+311,14.36,
89.85377956,-16.7382209,332.8290831,35.6495,sd,FBS2209+354,14.39,
92.85267697,-45.36939809,351.7184169,12.50618111,sd,Pn23l1-18,14.28,
135.1163717,-45.9009772,21.65454194,16.13681889,sd,PG0123+159,14.24,
94.68473597,-16.33384949,337.3184169,38.61777806,sd,FBS2227+383,14.44,
46.87524906,36.86230423,252.9883331,26.431125,sd,GALEXJ16519+2625,14.26,
58.61870275,24.69412585,269.6460831,32.75082806,sd,GALEXJ175835.06+324502.98,14.12,
199.7873762,69.55950673,169.770375,29.86478111,sd,PG1116+301,14.31,
24.44489818,59.56688285,224.8687919,19.06412806,sd,PG1457+193,14.17,
221.3160882,47.47264458,149.2023331,14.37830611,sd,GALEXJ09568+1422,14.39,
137.6284228,-30.03850981,27.72629194,31.13049694,sd,GALEXJ01509+3107,14.36,
52.13628282,19.75175871,272.6792919,25.44378306,sd,GALEXJ18107+2526,14.35,
79.5306377,72.38432105,208.3951669,39.07163889,sd,FBS1351+393,14.43,
28.82716865,40.76908412,244.1272081,14.44885806,sd,PG1614+146,14.22,
182.1400152,37.74975039,130.8029169,39.74725306,sd,PG0839+399,14.2,
78.54924823,-25.94334418,330.1929169,21.868525,sd,HS2158+2137,14.25,
344.0879149,64.23961923,209.6027081,6.85984194,sd,PG1355+071,14.5,
11.48411209,41.55757927,237.1010831,3.38088111,sd,PG1545+035,14.32,
99.20905728,47.95029687,228.1097081,62.16801694,sd,PG1511+624,14.55,
229.7380013,34.60460052,140.78475,2.70281889,sd,PG0920+029,14.48,
154.4216511,36.50666462,130.1838331,61.79776889,sd,PG0836+619,14.48,
200.245187,28.50348367,124.301375,22.91520806,sd,GALEXJ08172+2254,14.49,
73.75860921,73.72166872,208.2459169,36.92713111,sd,PG1350+372,14.21,
89.72092112,34.78168173,259.4937081,60.65605611,sd,PG1717+607,14.54,
90.91817804,38.61171776,251.417,60.95301389,sd,PG1645+610,14.52,
70.90239783,-47.58559762,340.7186669,1.87293111,sd,HS2240+0136,14.53,
26.65180999,36.40335992,247.4702919,11.08434194,sd,PG1627+112,14.34,
211.789907,19.2338459,119.6369169,9.61111694,sd,GALEXJ07585+0936,14.4,
212.9446018,25.9957855,126.3249581,11.51841694,sd,LAMOSTJ082517.99+113106.3,13.94,
140.5176888,32.19023576,125.4277919,73.92506694,sd,GALEXJ08217+7355,14.45,
50.33589339,35.76122105,254.9902919,28.84833306,sd,SDSSJ165957.67+285054.0,14.33,
67.10584242,46.25963255,243.6961669,42.45993889,sd,PG1613+426,14.4,
181.4348953,-34.52997382,57.92941694,7.15731889,sd,HS0349+0700,14.26,
70.04889207,26.60002582,270.7894581,43.18716694,sd,FBS1801+431,14.53,
128.8924321,21.31342328,57.19325,82.042925,sd,GALEXJ03487+8202,14.55,
19.5937834,45.62032692,236.659375,10.50374194,sd,PG1544+107,14.38,
31.97496931,31.48405284,253.9284169,13.03034194,sd,PG1653+131,14.43,
144.8382583,70.57446967,182.7881669,44.80111111,sd,FBS1208+450,14.51,
25.96079523,34.6195258,248.850375,9.79733111,sd,PG1633+099,14.55,
134.1912623,38.8189716,156.870375,74.99644389,sd,GALEXJ10274+7459,13.87,
130.5963362,25.83226535,93.8885,83.01958306,sd,SDSSJ061533.24+830110.5,14.52,
326.3747838,66.32567118,202.0891669,5.14885611,sd,PG1325+054,14.5,
141.7472195,-24.58986903,33.88904194,35.18972194,sd,FBS0212+349,14.34,
87.03470626,-29.46134803,338.9461669,23.79436694,sd,HS2233+2332,14.59,
86.04889667,-43.40772915,346.4124169,11.760075,sd,PG2303+115,14.55,
107.0885013,36.82466095,243.026125,73.46589194,sd,PG1612+736,14.77,
132.3493118,-30.13174672,22.46929194,32.03611694,sd,HS0127+3146,14.47,
97.28648325,-29.17823124,347.375,28.56805611,sd,Bal90100005,14.41,
252.0503742,64.16507238,172.8096761,9.53860889,sd,SDSSJ113114.32+093218.9,14.32,
108.7290733,-43.54581966,2.07395806,18.13296694,sd,PG0005+179,14.61,
129.7440457,-36.31448652,18.97604194,26.23343306,sd,PG0113+259,14.51,
190.974308,-19.66760861,75.07875,9.20127806,sd,HS0457+0907,14.63,
217.2230909,28.00586479,129.83,8.9352,sd,GALEXJ08393+0856,14.18,
94.59879945,-16.77396297,337.5321669,38.20252806,sd,FBS2227+379,14.46,
215.7877737,21.12612733,123.0155831,7.06438889,sd,GALEXJ08120+0703,14.78,
48.67917364,-36.11693675,321.634185,-4.22394111,sd,SDSSJ212632.20-041326.1,14.76,
150.6396646,-15.28423059,48.56604194,39.78166694,sd,SDSSJ031415.85+394654.0,14.24,
180.5492801,-22.94242945,66.53329194,15.14139194,sd,KUV04233+1502,14.22,
150.4849108,-23.36194193,43.25095806,32.92536111,sd,SDSSJ025300.23+325531.3,14.34,
106.1360948,54.21954797,212.7570419,60.23671889,sd,PG1409+604,14.7,
212.5535199,19.58616192,120.27423,9.11371,sd,SDSSJ080105.81+090649.3,14.45,
302.1732885,79.03847187,192.7092919,16.16760806,sd,PG1248+164,14.63,
94.95876472,46.02356255,234.92975,60.91651389,sd,PG1538+611,13.83,
53.14697916,-47.40084493,333.03798,-7.32492,sd,SDSSJ221209.11-071929.7,14.72,
175.8284124,-27.22082284,60.27918611,15.59609111,sd,SDSSJ040107.00+153546.2,14.29,
127.4666308,-34.8425394,17.069375,27.88089389,sd,PG0105+276,13.87,
64.92152967,44.49246376,246.133125,40.98723111,sd,PG1622+411,14.32,
48.20836429,-15.83430942,303.97625,5.80683889,sd,GALEXJ20159+0548,14.41,
67.38874338,-23.92332299,321.2286669,15.98433111,sd,PG2122+157,14.46,
93.23101182,45.9331431,236.290375,59.91719194,sd,PG1544+601,14.56,
177.0509554,47.50389876,143.8515419,43.51827806,sd,FBS0932+437,14.69,
74.05545677,24.80523842,274.4445419,46.27201389,sd,GALEXJ18177+4616,14.29,
89.32208897,-18.72673407,333.7734169,33.75002806,sd,FBS2212+335,14.73,
58.16894672,-18.9486095,311.7900831,12.17093889,sd,GALEXJ20471+1210,14.31,
72.74453043,20.6816457,279.5799169,43.96036111,sd,FBS1836+439,14.57,
71.19825195,-29.61847337,327.9767919,14.70295611,sd,HS2149+1428,14.46,
151.205768,-43.22551323,33.79616694,15.00131694,sd,PG0212+148,14.46,
15.24645887,39.50796663,240.3805,4.67419194,sd,PG1559+048,14.56,
314.6468714,71.94730131,196.51625,9.40904389,sd,PG1303+097,14.56,
152.2494625,22.45753019,99.38741694,63.04130611,sd,GALEXJ06375+6302,14.42,
164.9285036,-36.08913001,46.97629194,15.42073306,sd,PG0305+152,14.69,
204.7021266,20.66723544,118.143,16.26811111,sd,GALEXJ07525+1616,14.23,
173.575414,35.28728902,126.6385419,46.39365611,sd,PG0823+465,14.52,
73.83766021,26.89253263,271.4309581,46.55252194,sd,GALEXJ18057+4633,14.42,
126.8093431,-36.38502895,16.343375,26.38178111,sd,PG0102+261,14.36,
106.1790246,33.10115006,256.3821669,74.35003889,sd,HS1706+7424,14.5,
192.5990012,38.49828314,133.2277919,31.72694694,sd,PG0849+319,14.69,
50.56915791,26.99986306,264.552,26.56915806,sd,GALEXJ17382+2634,14.88,
86.36499364,-41.31195139,345.4409581,13.64390306,sd,PG2259+134,14.71,
196.6405712,69.69149055,170.0015419,30.94999194,sd,PG1117+312,14.64,
27.15234042,43.50686892,241.0233331,14.413325,sd,PG1601+145,14.3,
139.8076564,42.77712716,155.9944169,69.19610806,sd,PG1020+694,14.69,
185.2794193,-19.30218052,72.28416694,13.83381889,sd,HS0446+1344,14.51,
87.58612751,34.02130696,261.2763331,58.95974389,sd,PG1724+590,14.52,
108.1082865,27.63044633,277.2631669,76.83519194,sd,HS1831+7647,14.52,
192.9670074,36.52387072,131.0342081,31.03651389,sd,PG0841+312,14.68,
326.1922143,74.71417734,198.9922919,12.96122806,sd,PG1313+132,14.69,
42.93934744,-29.08554977,313.1093189,-4.96259306,sd,SDSSJ205226.23-045745.3,13.87,
206.5765827,29.01943064,126.8958331,17.89953306,sd,GALEXJ08275+1753,14.62,
60.7132591,-33.79426626,325.2710419,5.22746694,sd,PG2138+049,14.63,
87.8608605,-47.23454779,349.5792919,9.19693111,sd,PG2315+089,14.61,
193.2726016,21.34120027,114.5189581,26.41226111,sd,GALEXJ07380+2624,14.42,
77.01058788,-33.49199064,334.4507919,15.34905306,sd,PG2215+151,14.74,
59.65511401,-33.50548216,324.5035419,4.70341694,sd,PG2135+045,14.46,
58.15192311,29.52680278,263.95678,33.68946,sd,SDSSJ173549.62+334122.0,14.83,
211.3767297,26.80556361,126.4869169,13.13174694,sd,GALEXJ08259+1307,14.59,
80.13282698,21.21326435,281.9431669,50.69321111,sd,GALEXJ18477+5041,14.89,
215.5622968,17.96403684,120.07298,5.84178,sd,SDSSJ080017.51+055030.4,14.99,
72.99205849,45.80688029,243.7617919,46.57015806,sd,PG1613+467,14.79,
18.43957709,40.77490027,240.5377919,7.41968306,sd,PG1559+076,14.63,
215.0683911,40.94614175,141.158875,15.88860806,sd,PG0921+161,14.92,
63.07778522,27.33056504,267.9056669,37.33075,sd,FBS1749+373,14.64,
89.22078441,-48.06849105,350.8076669,8.94551389,sd,PG2320+087,14.65,
151.6680869,-43.63238309,33.92329194,14.48833111,sd,PG0212+143,14.57,
59.40922553,38.76158162,253.124375,36.50458306,sd,FBS1650+366,14.77,
204.2661259,-31.8540603,70.69526806,-7.28177889,sd,SDSSJ044246.86-071654.4,14.6,
195.3490258,45.02617633,141.166875,30.83696389,sd,PG0921+311,14.73,
148.4075908,43.43026238,147.9084169,63.76033111,sd,PG0947+639,14.59,
82.48593382,-23.02987607,331.0505,26.41892806,sd,HS2201+2610,14.53,
191.0304458,25.8267338,118.5515769,29.83252889,sd,SDSSJ075412.38+294957.1,14.78,
122.8339385,-19.31004053,12.731875,43.56161111,sd,FBS0048+432A,14.54,
291.343596,75.56667972,189.9144169,12.96064194,sd,PG1237+132,14.63,
123.6106493,-24.89654878,13.64045806,37.97108306,sd,FBS0051+377,14.85,
161.0682598,-52.79165846,34.82879194,3.44811389,sd,PG0216+032,15.11,
136.5301248,19.08334715,72.93929194,75.14593111,sd,HS0445+7503,14.64,
109.038765,22.12516005,301.4585,76.42677806,sd,SDSSJ200550.04+762536.4,14.05,
46.06611695,52.65972445,235.354125,29.02514389,sd,PG1539+292,14.63,
122.2565178,-41.92434321,12.32141694,20.94458306,sd,PG0046+207,14.72,
106.8423458,-49.24513043,2.18866694,12.28856694,sd,PG0006+120,14.69,
88.74838602,24.77417976,279.4435419,59.26654194,sd,HS1837+5913,14.52,
128.823807,66.70758795,189.2196669,50.25377806,sd,PG1234+505,14.82,
185.1434373,18.18216714,108.0087919,32.44486694,sd,KUV07088+3232,14.65,
160.3678908,24.93521741,107.7224581,56.41297806,sd,GALEXJ07108+5624,14.98,
148.8053273,-18.2361941,44.67054194,38.16027806,sd,FBS0255+379,14.76,
71.12083813,59.12051145,225.9449169,42.35714194,sd,PG1501+426,14.8,
104.3103134,41.77420727,234.2034581,68.86906694,sd,PG1536+690,14.87,
21.88475191,39.03207393,243.3651669,8.89860306,sd,PG1611+090,14.44,
113.7973885,27.18982567,280.3380419,81.87418111,sd,HS1846+8149,14.77,
173.3434141,-27.78102026,58.27871389,16.81349806,sd,SDSSJ035306.89+164848.6,14.5,
77.81794783,-23.97489333,328.2233331,22.867025,sd,GALEXJ21528+2252,14.49,
29.55370824,55.75624779,229.6616669,20.33010806,sd,PG1516+205,14.76,
67.83248457,31.31821704,263.9709169,42.22402806,sd,FBS1734+422,14.77,
129.2322347,-42.83630022,17.76575,19.79524389,sd,PG0108+195,14.46,
198.9173901,15.87121164,111.2213331,19.39088306,sd,GALEXJ07248+1923,14.58,
143.276786,-22.33931867,36.52629194,36.76433306,sd,FBS0223+365,14.22,
217.0179884,35.26100018,136.420375,12.20787806,sd,PG0902+124,14.67,
114.690863,30.33134223,257.01,82.09834694,sd,GALEXJ17080+8205,14.63,
177.9194533,-25.43769899,62.954335,15.38310111,sd,SDSSJ041149.04+152259.1,14.6,
194.5853695,65.15449334,164.772,32.10586694,sd,PG1056+324,14.72,
94.37823476,-30.71695582,345.641,26.04941694,sd,LAMOSTJ230233.84+260257.9,14.67,
51.88376604,-25.69739936,314.2175419,3.59676389,sd,GALEXJ20568+0335,14.27,
189.329676,70.48052608,171.373625,33.28744389,sd,FBS1122+336,14.32,
74.12465333,25.03251493,274.1470831,46.38779389,sd,GALEXJ18165+4623,14.44,
209.0958574,42.46772969,141.02175,20.59685806,sd,PG0921+208,14.57,
162.2552049,29.04908873,115.4540419,55.41433306,sd,GALEXJ07418+5524,14.71,
30.26408297,30.76695396,253.9754581,11.40030611,sd,PG1653+115,14.68,
149.2748305,43.92121908,148.1622919,62.971975,sd,PG0948+632,14.63,
93.22129489,-43.24281366,350.9619581,14.51888889,sd,PG2321+142,14.7,
268.3581461,68.74237442,180.83075,9.16443111,sd,PG1200+094,14.52,
218.3333356,26.10163557,128.5512919,7.20291111,sd,GALEXJ08342+0712,14.86,
67.8878349,-37.37932251,331.8100419,7.37558306,sd,SDSSJ220714.41+072232.1,14.74,
150.1639186,-26.71662768,41.06021694,30.12308389,sd,SDSSJ024414.45+300723.1,14.57,
116.5085964,50.91572664,202.7350569,65.71702389,sd,SDSSJ133056.42+654301.5,14.85,
2.55127013,56.22097222,221.7849169,7.39759194,sd,PG1444+076,14.67,
174.8421456,43.69756534,138.73075,45.39490611,sd,PG0911+456,14.81,
103.4151298,-33.433907,354.6805419,26.66706389,sd,PG2336+264,14.66,
197.2021178,44.48700941,140.80575,29.44965611,sd,PG0920+297,14.85,
80.36249766,-33.19650155,336.4764169,17.38633889,sd,PG2223+171,14.63,
155.9586728,-48.15098152,34.46804194,9.10036389,sd,HS0215+0852,14.55,
53.29053186,-18.56384627,308.8722081,8.53102806,sd,HS2033+0821,14.68,
29.09082427,73.4371873,211.1249169,24.83890611,sd,PG1402+251,14.65,
102.4505614,-29.63482743,352.3112081,29.94720306,sd,PG2326+297,14.89,
77.05201184,20.37924865,281.8079169,47.69616694,sd,GALEXJ18472+4741,14.91,
63.09358299,-28.92063827,322.6773331,9.83946889,sd,PG2128+096,14.88,
11.13198524,46.66107949,232.7080419,6.01596389,sd,PG1528+062,14.84,
176.3484184,15.16078835,100.6762081,39.14011111,sd,FBS0639+391,14.95,
206.9863,23.51880491,121.7366669,15.45557194,sd,GALEXJ08069+1527,14.69,
23.49899799,29.39182649,252.5769581,5.54915806,sd,PG1647+056,14.79,
121.9902583,-31.46623372,11.9185,31.39863306,sd,GALEXJ00476+3123,14.73,
29.77253424,40.20674731,244.9554319,14.88610194,sd,SDSSJ161949.30+145309.9,14.68,
96.73910983,44.59728336,236.1589581,62.72341389,sd,PG1543+629,14.71,
85.05578605,-21.58530658,332.0896669,29.04438889,sd,HS2206+2847,14,
37.04362509,46.81782335,240.3075419,22.09625306,sd,PG1559+222,14.98,
134.7630497,37.92316426,153.1777919,75.32752194,sd,PG1008+756,14.57,
154.6877234,-43.6540645,35.91004194,13.45972806,sd,PG0220+132,14.9,
98.10765268,-18.47154634,342.3032919,38.438,sd,FBS2246+382,14.74,
30.64279471,20.59107126,263.4235419,7.3015,sd,SDSSJ173341.65+071805.4,14.33,
154.2646377,69.08477418,177.84925,44.21219389,sd,FBS1148+444,14.72,
214.571557,16.39753297,118.2387081,5.98653111,sd,GALEXJ07529+0559,14.82,
44.50481668,30.8993574,258.6169169,22.7907,sd,PG1712+228,14.8,
322.4868488,67.73604214,200.1850831,5.98366694,sd,PG1318+062,14.83,
189.7698561,24.01155452,116.146125,30.35246694,sd,GALEXJ07445+3021,14.64,
98.66557717,-30.23657828,349.119,28.12201694,sd,KUV23140+2751,14.41,
89.02903815,-53.62820043,353.4926669,4.06568111,sd,PG2331+038,15.11,
23.802805,30.67607809,251.5606669,6.38390611,sd,PG1643+063,14.84,
126.9953163,-19.42725722,18.12604194,43.27822194,sd,FBS0109+430,14.74,
79.00595992,67.46264359,213.7641669,41.82419694,sd,PG1413+421,14.79,
135.6636569,-63.12541676,18.57755,-0.82045,sd,SDSSJ011418.61-004913.6,15.08,
106.2942425,37.11744812,243.2877919,72.77118306,sd,PG1613+729,15.31,
