,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
594,594,fbs0129,DFBSJ083312.85+225341.4,33:12.9,+22:53:41.41,14.27,13.58,OK,99,17,-2.98E-11,-2.15E-14,-6.46E-12,-1.08E-09,6.62E-12,-1.39E-14,1.23E-17,-3.95E-21,specimages/fbs0129-DFBSJ083312.85+225341.4.fits,specimagesjpeg/fbs0129-DFBSJ083312.85+225341.4.jpg
595,595,fbs0129,DFBSJ083316.51+225439.5,33:16.5,+22:54:39.52,14.98,14.03,OK,120,16,-2.64E-11,-4.42E-14,-1.13E-11,-1.85E-09,9.94E-12,-1.96E-14,1.68E-17,-5.27E-21,specimages/fbs0129-DFBSJ083316.51+225439.5.fits,specimagesjpeg/fbs0129-DFBSJ083316.51+225439.5.jpg
596,596,fbs0129,DFBSJ083317.85+225005.9,33:17.9,+22:50:05.91,13.87,13.18,OK,120,16,-3.11E-11,-5.20E-14,-1.33E-11,-2.17E-09,1.30E-11,-2.73E-14,2.43E-17,-7.90E-21,specimages/fbs0129-DFBSJ083317.85+225005.9.fits,specimagesjpeg/fbs0129-DFBSJ083317.85+225005.9.jpg
597,597,fbs0129,DFBSJ083321.33+230001.7,33:21.3,+23:00:01.75,16.9,16.15,U,78,14,1.04E-13,-6.08E-16,-1.57E-13,-2.48E-11,2.52E-13,-6.32E-16,6.09E-19,-2.05E-22,specimages/fbs0129-DFBSJ083321.33+230001.7.fits,specimagesjpeg/fbs0129-DFBSJ083321.33+230001.7.jpg
598,598,fbs0129,DFBSJ083322.30+230646.0,33:22.3,+23:06:46.03,13.26,12.34,NL,107,15,6.45E-12,-1.81E-13,-4.80E-11,-7.69E-09,4.45E-11,-9.25E-14,8.28E-17,-2.71E-20,specimages/fbs0129-DFBSJ083322.30+230646.0.fits,specimagesjpeg/fbs0129-DFBSJ083322.30+230646.0.jpg
599,599,fbs0129,DFBSJ083324.18+230046.9,33:24.2,+23:00:46.97,16.64,15.08,U,58,17,-1.94E-11,-1.40E-14,-4.21E-12,-7.03E-10,3.64E-12,-6.93E-15,5.74E-18,-1.75E-21,specimages/fbs0129-DFBSJ083324.18+230046.9.fits,specimagesjpeg/fbs0129-DFBSJ083324.18+230046.9.jpg
600,600,fbs0129,DFBSJ083324.45+225442.0,33:24.5,+22:54:42.06,16.14,15.57,U,89,15,4.20E-13,-1.18E-14,-3.12E-12,-5.01E-10,2.73E-12,-5.46E-15,4.76E-18,-1.53E-21,specimages/fbs0129-DFBSJ083324.45+225442.0.fits,specimagesjpeg/fbs0129-DFBSJ083324.45+225442.0.jpg
601,601,fbs0129,DFBSJ083324.75+230422.5,33:24.8,+23:04:22.53,17.09,16.17,U,33,17,-4.77E-12,-3.44E-15,-1.03E-12,-1.73E-10,9.81E-13,-1.98E-15,1.71E-18,-5.36E-22,specimages/fbs0129-DFBSJ083324.75+230422.5.fits,specimagesjpeg/fbs0129-DFBSJ083324.75+230422.5.jpg
602,602,fbs0129,DFBSJ083325.60+225657.8,33:25.6,+22:56:57.82,16.78,16.31,U,32,17,-5.30E-12,-3.82E-15,-1.15E-12,-1.92E-10,1.01E-12,-1.97E-15,1.66E-18,-5.14E-22,specimages/fbs0129-DFBSJ083325.60+225657.8.fits,specimagesjpeg/fbs0129-DFBSJ083325.60+225657.8.jpg
603,603,fbs0129,DFBSJ083326.13+230344.8,33:26.1,+23:03:44.82,16.76,16.53,U,66,20,6.04E-15,4.79E-17,2.24E-14,4.01E-12,3.87E-14,-1.37E-16,1.42E-19,-4.76E-23,specimages/fbs0129-DFBSJ083326.13+230344.8.fits,specimagesjpeg/fbs0129-DFBSJ083326.13+230344.8.jpg
604,604,fbs0129,DFBSJ083326.71+230741.5,33:26.7,+23:07:41.50,16.21,15.58,U,31,17,-5.97E-12,-4.31E-15,-1.29E-12,-2.16E-10,1.25E-12,-2.54E-15,2.20E-18,-6.92E-22,specimages/fbs0129-DFBSJ083326.71+230741.5.fits,specimagesjpeg/fbs0129-DFBSJ083326.71+230741.5.jpg
605,605,fbs0129,DFBSJ083327.56+225226.7,33:27.6,+22:52:26.75,15.9,15.35,U,82,17,-8.93E-12,-6.44E-15,-1.94E-12,-3.23E-10,1.86E-12,-3.81E-15,3.32E-18,-1.06E-21,specimages/fbs0129-DFBSJ083327.56+225226.7.fits,specimagesjpeg/fbs0129-DFBSJ083327.56+225226.7.jpg
606,606,fbs0129,DFBSJ083328.88+230359.2,33:28.9,+23:03:59.22,16.86,15.88,U,115,15,3.71E-13,-1.04E-14,-2.76E-12,-4.42E-10,2.37E-12,-4.66E-15,4.01E-18,-1.27E-21,specimages/fbs0129-DFBSJ083328.88+230359.2.fits,specimagesjpeg/fbs0129-DFBSJ083328.88+230359.2.jpg
607,607,fbs0129,DFBSJ083329.99+224936.4,33:30.0,+22:49:36.49,17.69,15.76,U,34,19,3.96E-12,-3.60E-15,-1.09E-12,-1.90E-10,1.02E-12,-1.94E-15,1.57E-18,-4.65E-22,specimages/fbs0129-DFBSJ083329.99+224936.4.fits,specimagesjpeg/fbs0129-DFBSJ083329.99+224936.4.jpg
608,608,fbs0129,DFBSJ083330.60+225228.4,33:30.6,+22:52:28.46,12.17,12,OK,106,10,6.83E-10,7.79E-13,1.74E-10,2.55E-08,-1.30E-10,2.57E-13,-2.34E-16,8.12E-20,specimages/fbs0129-DFBSJ083330.60+225228.4.fits,specimagesjpeg/fbs0129-DFBSJ083330.60+225228.4.jpg
609,609,fbs0129,DFBSJ083330.99+225918.7,33:31.0,+22:59:18.78,14.68,13.61,OK,119,17,-5.54E-11,-4.00E-14,-1.20E-11,-2.00E-09,1.10E-11,-2.17E-14,1.85E-17,-5.75E-21,specimages/fbs0129-DFBSJ083330.99+225918.7.fits,specimagesjpeg/fbs0129-DFBSJ083330.99+225918.7.jpg
610,610,fbs0129,DFBSJ083331.31+224958.4,33:31.3,+22:49:58.40,14.88,13.88,U,101,17,-4.21E-11,-3.03E-14,-9.12E-12,-1.52E-09,8.45E-12,-1.68E-14,1.44E-17,-4.52E-21,specimages/fbs0129-DFBSJ083331.31+224958.4.fits,specimagesjpeg/fbs0129-DFBSJ083331.31+224958.4.jpg
611,611,fbs0129,DFBSJ083331.73+225302.0,33:31.7,+22:53:02.00,15.11,14.4,OK,89,18,-5.28E-11,-1.40E-14,-5.45E-12,-9.30E-10,4.92E-12,-9.45E-15,7.84E-18,-2.38E-21,specimages/fbs0129-DFBSJ083331.73+225302.0.fits,specimagesjpeg/fbs0129-DFBSJ083331.73+225302.0.jpg
612,612,fbs0129,DFBSJ083332.31+230644.0,33:32.3,+23:06:44.03,15,14.48,NL,91,17,5.37E-12,3.87E-15,1.16E-12,1.94E-10,-2.40E-13,-5.45E-16,1.08E-18,-4.84E-22,specimages/fbs0129-DFBSJ083332.31+230644.0.fits,specimagesjpeg/fbs0129-DFBSJ083332.31+230644.0.jpg
613,613,fbs0129,DFBSJ083332.34+230716.3,33:32.3,+23:07:16.30,14.5,14.62,NL,112,17,2.42E-11,1.74E-14,5.24E-12,8.75E-10,-3.26E-12,4.49E-15,-2.68E-18,5.76E-22,specimages/fbs0129-DFBSJ083332.34+230716.3.fits,specimagesjpeg/fbs0129-DFBSJ083332.34+230716.3.jpg
614,614,fbs0129,DFBSJ083332.46+225749.5,33:32.5,+22:57:49.54,14.04,13.47,OK,102,17,-1.49E-11,-1.08E-14,-3.24E-12,-5.40E-10,4.39E-12,-1.05E-14,9.98E-18,-3.34E-21,specimages/fbs0129-DFBSJ083332.46+225749.5.fits,specimagesjpeg/fbs0129-DFBSJ083332.46+225749.5.jpg
615,615,fbs0129,DFBSJ083334.66+230137.9,33:34.7,+23:01:37.96,14.26,13.36,OK,102,17,-5.92E-11,-4.27E-14,-1.28E-11,-2.14E-09,1.21E-11,-2.43E-14,2.09E-17,-6.59E-21,specimages/fbs0129-DFBSJ083334.66+230137.9.fits,specimagesjpeg/fbs0129-DFBSJ083334.66+230137.9.jpg
616,616,fbs0129,DFBSJ083335.51+225305.4,33:35.5,+22:53:05.48,16.06,15.29,U,77,14,6.09E-12,-3.57E-14,-9.24E-12,-1.45E-09,7.46E-12,-1.44E-14,1.22E-17,-3.86E-21,specimages/fbs0129-DFBSJ083335.51+225305.4.fits,specimagesjpeg/fbs0129-DFBSJ083335.51+225305.4.jpg
617,617,fbs0129,DFBSJ083335.93+224809.1,33:35.9,+22:48:09.10,15.94,15.28,OK,86,19,-7.04E-13,6.41E-16,1.94E-13,3.38E-11,1.11E-13,-5.53E-16,6.39E-19,-2.30E-22,specimages/fbs0129-DFBSJ083335.93+224809.1.fits,specimagesjpeg/fbs0129-DFBSJ083335.93+224809.1.jpg
618,618,fbs0129,DFBSJ083336.14+230107.3,33:36.1,+23:01:07.38,16.53,15.73,U,82,18,-1.59E-11,-4.22E-15,-1.64E-12,-2.79E-10,1.45E-12,-2.75E-15,2.26E-18,-6.81E-22,specimages/fbs0129-DFBSJ083336.14+230107.3.fits,specimagesjpeg/fbs0129-DFBSJ083336.14+230107.3.jpg
619,619,fbs0129,DFBSJ083336.61+230606.8,33:36.6,+23:06:06.83,16.55,15.83,U,84,18,-1.25E-11,-3.31E-15,-1.29E-12,-2.20E-10,1.17E-12,-2.28E-15,1.90E-18,-5.83E-22,specimages/fbs0129-DFBSJ083336.61+230606.8.fits,specimagesjpeg/fbs0129-DFBSJ083336.61+230606.8.jpg
620,620,fbs0129,DFBSJ083336.63+225459.0,33:36.6,+22:54:59.01,16.18,15.55,U,84,16,-5.28E-12,-8.84E-15,-2.26E-12,-3.69E-10,2.02E-12,-4.02E-15,3.45E-18,-1.09E-21,specimages/fbs0129-DFBSJ083336.63+225459.0.fits,specimagesjpeg/fbs0129-DFBSJ083336.63+225459.0.jpg
621,621,fbs0129,DFBSJ083337.67+230626.8,33:37.7,+23:06:26.81,16.22,15.61,U,69,18,-9.86E-12,-2.62E-15,-1.02E-12,-1.74E-10,1.04E-12,-2.15E-15,1.87E-18,-5.89E-22,specimages/fbs0129-DFBSJ083337.67+230626.8.fits,specimagesjpeg/fbs0129-DFBSJ083337.67+230626.8.jpg
622,622,fbs0129,DFBSJ083338.10+225331.2,33:38.1,+22:53:31.21,15.72,14.94,OK,90,16,-7.83E-12,-1.31E-14,-3.35E-12,-5.48E-10,3.08E-12,-6.21E-15,5.38E-18,-1.70E-21,specimages/fbs0129-DFBSJ083338.10+225331.2.fits,specimagesjpeg/fbs0129-DFBSJ083338.10+225331.2.jpg
623,623,fbs0129,DFBSJ083342.00+225433.6,33:42.0,+22:54:33.64,14.5,13.49,NL,120,16,-3.93E-11,-6.59E-14,-1.68E-11,-2.75E-09,1.51E-11,-3.00E-14,2.59E-17,-8.19E-21,specimages/fbs0129-DFBSJ083342.00+225433.6.fits,specimagesjpeg/fbs0129-DFBSJ083342.00+225433.6.jpg
624,624,fbs0129,DFBSJ083342.02+230647.3,33:42.0,+23:06:47.34,15.09,14.12,OK,97,17,-3.21E-11,-2.32E-14,-6.96E-12,-1.16E-09,6.47E-12,-1.29E-14,1.11E-17,-3.48E-21,specimages/fbs0129-DFBSJ083342.02+230647.3.fits,specimagesjpeg/fbs0129-DFBSJ083342.02+230647.3.jpg
625,625,fbs0129,DFBSJ083342.46+225520.1,33:42.5,+22:55:20.11,17.37,16.68,NL,35,17,-2.59E-12,-1.87E-15,-5.61E-13,-9.37E-11,5.27E-13,-1.06E-15,9.24E-19,-2.93E-22,specimages/fbs0129-DFBSJ083342.46+225520.1.fits,specimagesjpeg/fbs0129-DFBSJ083342.46+225520.1.jpg
626,626,fbs0129,DFBSJ083343.91+225712.0,33:43.9,+22:57:12.02,15.87,15.41,U,102,18,-9.93E-12,-2.64E-15,-1.03E-12,-1.75E-10,1.06E-12,-2.20E-15,1.91E-18,-5.98E-22,specimages/fbs0129-DFBSJ083343.91+225712.0.fits,specimagesjpeg/fbs0129-DFBSJ083343.91+225712.0.jpg
627,627,fbs0129,DFBSJ083344.70+225839.6,33:44.7,+22:58:39.61,15.96,15.39,U,77,17,-7.01E-12,-5.06E-15,-1.52E-12,-2.54E-10,1.54E-12,-3.26E-15,2.90E-18,-9.32E-22,specimages/fbs0129-DFBSJ083344.70+225839.6.fits,specimagesjpeg/fbs0129-DFBSJ083344.70+225839.6.jpg
628,628,fbs0129,DFBSJ083345.81+225124.8,33:45.8,+22:51:24.82,15.11,14.19,OK,108,18,-4.07E-11,-1.08E-14,-4.20E-12,-7.17E-10,4.12E-12,-8.30E-15,7.11E-18,-2.21E-21,specimages/fbs0129-DFBSJ083345.81+225124.8.fits,specimagesjpeg/fbs0129-DFBSJ083345.81+225124.8.jpg
629,629,fbs0130,DFBSJ015306.96+231248.5,53:07.0,+23:12:48.57,16.8,15.56,U,35,17,-8.81E-12,-6.35E-15,-1.91E-12,-3.19E-10,1.71E-12,-3.33E-15,2.82E-18,-8.76E-22,specimages/fbs0130-DFBSJ015306.96+231248.5.fits,specimagesjpeg/fbs0130-DFBSJ015306.96+231248.5.jpg
630,630,fbs0130,DFBSJ015307.71+231512.8,53:07.7,+23:15:12.85,16.41,14.72,U,71,17,-2.18E-11,-1.57E-14,-4.73E-12,-7.90E-10,4.11E-12,-7.85E-15,6.51E-18,-1.99E-21,specimages/fbs0130-DFBSJ015307.71+231512.8.fits,specimagesjpeg/fbs0130-DFBSJ015307.71+231512.8.jpg
631,631,fbs0130,DFBSJ015308.43+231233.6,53:08.4,+23:12:33.65,15.96,14.87,U,77,17,-2.18E-11,-1.58E-14,-4.74E-12,-7.91E-10,4.12E-12,-7.89E-15,6.58E-18,-2.02E-21,specimages/fbs0130-DFBSJ015308.43+231233.6.fits,specimagesjpeg/fbs0130-DFBSJ015308.43+231233.6.jpg
632,632,fbs0130,DFBSJ015312.60+231711.4,53:12.6,+23:17:11.49,16.86,15.56,NL,32,17,-6.83E-12,-4.93E-15,-1.48E-12,-2.47E-10,1.35E-12,-2.66E-15,2.25E-18,-6.98E-22,specimages/fbs0130-DFBSJ015312.60+231711.4.fits,specimagesjpeg/fbs0130-DFBSJ015312.60+231711.4.jpg
633,633,fbs0130,DFBSJ015312.82+231256.8,53:12.8,+23:12:56.81,13.25,13.34,OK,99,17,2.87E-11,2.07E-14,6.23E-12,1.04E-09,-3.01E-12,2.58E-15,-2.70E-19,-3.42E-22,specimages/fbs0130-DFBSJ015312.82+231256.8.fits,specimagesjpeg/fbs0130-DFBSJ015312.82+231256.8.jpg
634,634,fbs0130,DFBSJ015312.97+231826.4,53:13.0,+23:18:26.49,15.88,15.49,NL,71,17,-6.42E-12,-4.64E-15,-1.39E-12,-2.33E-10,1.26E-12,-2.48E-15,2.09E-18,-6.47E-22,specimages/fbs0130-DFBSJ015312.97+231826.4.fits,specimagesjpeg/fbs0130-DFBSJ015312.97+231826.4.jpg
635,635,fbs0130,DFBSJ015321.63+231432.0,53:21.6,+23:14:32.00,15.27,14.73,OK,91,18,-8.50E-12,-2.26E-15,-8.78E-13,-1.50E-10,1.08E-12,-2.43E-15,2.21E-18,-7.10E-22,specimages/fbs0130-DFBSJ015321.63+231432.0.fits,specimagesjpeg/fbs0130-DFBSJ015321.63+231432.0.jpg
636,636,fbs0130,DFBSJ015321.74+231826.1,53:21.7,+23:18:26.12,12.84,12.52,OK,120,16,-3.76E-11,-6.30E-14,-1.61E-11,-2.63E-09,1.72E-11,-3.79E-14,3.49E-17,-1.15E-20,specimages/fbs0130-DFBSJ015321.74+231826.1.fits,specimagesjpeg/fbs0130-DFBSJ015321.74+231826.1.jpg
637,637,fbs0130,DFBSJ015322.69+231331.1,53:22.7,+23:13:31.17,12.84,13.03,OK,102,15,-1.52E-12,4.24E-14,1.13E-11,1.81E-09,-5.62E-12,5.57E-15,-1.42E-18,-3.35E-22,specimages/fbs0130-DFBSJ015322.69+231331.1.fits,specimagesjpeg/fbs0130-DFBSJ015322.69+231331.1.jpg
638,638,fbs0130,DFBSJ015324.58+230915.1,53:24.6,+23:09:15.15,13.48,15.35,NL,112,17,8.98E-11,6.48E-14,1.95E-11,3.25E-09,-1.51E-11,2.67E-14,-2.09E-17,6.10E-21,specimages/fbs0130-DFBSJ015324.58+230915.1.fits,specimagesjpeg/fbs0130-DFBSJ015324.58+230915.1.jpg
639,639,fbs0130,DFBSJ015326.93+231011.3,53:26.9,+23:10:11.34,15.54,15.57,U,102,18,3.25E-12,8.66E-16,3.36E-13,5.74E-11,-1.07E-13,-3.28E-17,1.58E-19,-7.51E-23,specimages/fbs0130-DFBSJ015326.93+231011.3.fits,specimagesjpeg/fbs0130-DFBSJ015326.93+231011.3.jpg
640,640,fbs0130,DFBSJ015329.37+231303.9,53:29.4,+23:13:03.95,14.65,14.15,OK,120,16,-1.30E-11,-2.17E-14,-5.56E-12,-9.08E-10,5.13E-12,-1.04E-14,9.02E-18,-2.87E-21,specimages/fbs0130-DFBSJ015329.37+231303.9.fits,specimagesjpeg/fbs0130-DFBSJ015329.37+231303.9.jpg
641,641,fbs0130,DFBSJ015332.24+231232.7,53:32.2,+23:12:32.75,15.5,14.73,OK,83,16,-1.16E-11,-1.93E-14,-4.95E-12,-8.09E-10,4.32E-12,-8.46E-15,7.21E-18,-2.26E-21,specimages/fbs0130-DFBSJ015332.24+231232.7.fits,specimagesjpeg/fbs0130-DFBSJ015332.24+231232.7.jpg
642,642,fbs0130,DFBSJ015336.80+231839.9,53:36.8,+23:18:39.90,16.34,15.37,OK,120,16,-1.02E-11,-1.71E-14,-4.38E-12,-7.16E-10,3.61E-12,-6.78E-15,5.62E-18,-1.73E-21,specimages/fbs0130-DFBSJ015336.80+231839.9.fits,specimagesjpeg/fbs0130-DFBSJ015336.80+231839.9.jpg
643,643,fbs0130,DFBSJ015336.92+231622.0,53:36.9,+23:16:22.01,16.83,15.81,U,82,18,-6.49E-12,-1.73E-15,-6.71E-13,-1.14E-10,6.37E-13,-1.26E-15,1.06E-18,-3.25E-22,specimages/fbs0130-DFBSJ015336.92+231622.0.fits,specimagesjpeg/fbs0130-DFBSJ015336.92+231622.0.jpg
644,644,fbs0130,DFBSJ015339.55+231138.3,53:39.6,+23:11:38.38,15.2,14.67,OK,89,17,-1.11E-11,-8.04E-15,-2.42E-12,-4.03E-10,2.31E-12,-4.67E-15,4.04E-18,-1.27E-21,specimages/fbs0130-DFBSJ015339.55+231138.3.fits,specimagesjpeg/fbs0130-DFBSJ015339.55+231138.3.jpg
645,645,fbs0130,DFBSJ015340.34+231430.9,53:40.3,+23:14:30.95,16.78,16.38,U,67,17,-4.11E-12,-2.97E-15,-8.91E-13,-1.49E-10,7.77E-13,-1.50E-15,1.25E-18,-3.87E-22,specimages/fbs0130-DFBSJ015340.34+231430.9.fits,specimagesjpeg/fbs0130-DFBSJ015340.34+231430.9.jpg
646,646,fbs0130,DFBSJ015343.74+231315.9,53:43.7,+23:13:15.92,15.44,14.7,OK,109,18,-1.97E-11,-5.25E-15,-2.04E-12,-3.48E-10,2.03E-12,-4.13E-15,3.55E-18,-1.11E-21,specimages/fbs0130-DFBSJ015343.74+231315.9.fits,specimagesjpeg/fbs0130-DFBSJ015343.74+231315.9.jpg
647,647,fbs0131,DFBSJ021722.69+271147.7,17:22.7,+27:11:47.75,12.54,11.92,OK,101,13,-1.06E-10,-1.02E-13,-3.39E-11,-5.23E-09,3.50E-11,-7.93E-14,7.54E-17,-2.58E-20,specimages/fbs0131-DFBSJ021722.69+271147.7.fits,specimagesjpeg/fbs0131-DFBSJ021722.69+271147.7.jpg
648,648,fbs0131,DFBSJ021725.08+271723.9,17:25.1,+27:17:23.91,15.97,15.56,U,87,17,-5.84E-12,-4.22E-15,-1.27E-12,-2.11E-10,1.16E-12,-2.28E-15,1.94E-18,-6.02E-22,specimages/fbs0131-DFBSJ021725.08+271723.9.fits,specimagesjpeg/fbs0131-DFBSJ021725.08+271723.9.jpg
649,649,fbs0131,DFBSJ021728.15+271455.1,17:28.2,+27:14:55.18,14.2,13.45,OK,120,17,-5.58E-11,-4.03E-14,-1.21E-11,-2.02E-09,1.08E-11,-2.12E-14,1.79E-17,-5.57E-21,specimages/fbs0131-DFBSJ021728.15+271455.1.fits,specimagesjpeg/fbs0131-DFBSJ021728.15+271455.1.jpg
650,650,fbs0131,DFBSJ021728.16+271216.6,17:28.2,+27:12:16.60,16.01,15.14,U,94,18,-1.70E-11,-4.52E-15,-1.76E-12,-3.00E-10,1.66E-12,-3.29E-15,2.79E-18,-8.66E-22,specimages/fbs0131-DFBSJ021728.16+271216.6.fits,specimagesjpeg/fbs0131-DFBSJ021728.16+271216.6.jpg
651,651,fbs0131,DFBSJ021729.67+271030.8,17:29.7,+27:10:30.88,14.27,13.36,OK,120,17,-5.09E-11,-3.67E-14,-1.10E-11,-1.84E-09,1.02E-11,-2.04E-14,1.74E-17,-5.46E-21,specimages/fbs0131-DFBSJ021729.67+271030.8.fits,specimagesjpeg/fbs0131-DFBSJ021729.67+271030.8.jpg
652,652,fbs0131,DFBSJ021729.69+271304.2,17:29.7,+27:13:04.24,14.48,13.56,OK,120,17,-1.46E-10,-1.05E-13,-3.16E-11,-5.27E-09,2.55E-11,-4.63E-14,3.72E-17,-1.11E-20,specimages/fbs0131-DFBSJ021729.69+271304.2.fits,specimagesjpeg/fbs0131-DFBSJ021729.69+271304.2.jpg
653,653,fbs0131,DFBSJ021730.40+271111.3,17:30.4,+27:11:11.39,15.05,14.35,U,106,18,-2.42E-11,-6.43E-15,-2.49E-12,-4.26E-10,2.49E-12,-5.06E-15,4.35E-18,-1.35E-21,specimages/fbs0131-DFBSJ021730.40+271111.3.fits,specimagesjpeg/fbs0131-DFBSJ021730.40+271111.3.jpg
654,654,fbs0131,DFBSJ021732.54+271504.3,17:32.5,+27:15:04.30,16.26,14.58,OK,66,17,-2.91E-11,-2.10E-14,-6.31E-12,-1.05E-09,5.43E-12,-1.03E-14,8.55E-18,-2.61E-21,specimages/fbs0131-DFBSJ021732.54+271504.3.fits,specimagesjpeg/fbs0131-DFBSJ021732.54+271504.3.jpg
655,655,fbs0131,DFBSJ021734.75+271335.6,17:34.8,+27:13:35.61,16.14,15.09,U,67,17,-1.17E-11,-8.46E-15,-2.54E-12,-4.25E-10,2.26E-12,-4.37E-15,3.65E-18,-1.12E-21,specimages/fbs0131-DFBSJ021734.75+271335.6.fits,specimagesjpeg/fbs0131-DFBSJ021734.75+271335.6.jpg
656,656,fbs0131,DFBSJ021736.40+271123.9,17:36.4,+27:11:23.93,15.36,15.03,OK,88,14,8.63E-13,-5.06E-15,-1.31E-12,-2.06E-10,1.33E-12,-2.87E-15,2.59E-18,-8.38E-22,specimages/fbs0131-DFBSJ021736.40+271123.9.fits,specimagesjpeg/fbs0131-DFBSJ021736.40+271123.9.jpg
657,657,fbs0131,DFBSJ021737.79+271007.7,17:37.8,+27:10:07.70,13.58,12.21,OK,120,16,-1.30E-10,-2.17E-13,-5.55E-11,-9.07E-09,4.82E-11,-9.42E-14,8.01E-17,-2.51E-20,specimages/fbs0131-DFBSJ021737.79+271007.7.fits,specimagesjpeg/fbs0131-DFBSJ021737.79+271007.7.jpg
658,658,fbs0131,DFBSJ021737.89+271649.1,17:37.9,+27:16:49.15,14.31,13.63,OK,120,16,-2.07E-11,-3.46E-14,-8.86E-12,-1.45E-09,8.25E-12,-1.69E-14,1.48E-17,-4.75E-21,specimages/fbs0131-DFBSJ021737.89+271649.1.fits,specimagesjpeg/fbs0131-DFBSJ021737.89+271649.1.jpg
659,659,fbs0131,DFBSJ021739.59+271105.7,17:39.6,+27:11:05.71,12.19,11.83,OK,120,18,3.20E-10,8.52E-14,3.31E-11,5.64E-09,-1.97E-11,2.52E-14,-1.36E-17,2.55E-21,specimages/fbs0131-DFBSJ021739.59+271105.7.fits,specimagesjpeg/fbs0131-DFBSJ021739.59+271105.7.jpg
660,660,fbs0131,DFBSJ021741.26+271833.8,17:41.3,+27:18:33.82,16.67,15.93,U,57,19,3.75E-13,-3.41E-16,-1.03E-13,-1.80E-11,2.01E-13,-5.07E-16,4.84E-19,-1.59E-22,specimages/fbs0131-DFBSJ021741.26+271833.8.fits,specimagesjpeg/fbs0131-DFBSJ021741.26+271833.8.jpg
661,661,fbs0131,DFBSJ021744.20+271105.4,17:44.2,+27:11:05.41,15.34,14.38,OK,83,16,-1.41E-11,-2.35E-14,-6.02E-12,-9.84E-10,5.34E-12,-1.06E-14,9.11E-18,-2.89E-21,specimages/fbs0131-DFBSJ021744.20+271105.4.fits,specimagesjpeg/fbs0131-DFBSJ021744.20+271105.4.jpg
662,662,fbs0131,DFBSJ021746.29+271523.3,17:46.3,+27:15:23.34,15.89,15.48,U,66,19,6.69E-13,-6.09E-16,-1.84E-13,-3.21E-11,3.13E-13,-7.69E-16,7.25E-19,-2.37E-22,specimages/fbs0131-DFBSJ021746.29+271523.3.fits,specimagesjpeg/fbs0131-DFBSJ021746.29+271523.3.jpg
663,663,fbs0131,DFBSJ021747.08+271331.6,17:47.1,+27:13:31.67,15.33,14.31,OK,101,18,-4.15E-11,-1.10E-14,-4.28E-12,-7.31E-10,3.91E-12,-7.54E-15,6.26E-18,-1.90E-21,specimages/fbs0131-DFBSJ021747.08+271331.6.fits,specimagesjpeg/fbs0131-DFBSJ021747.08+271331.6.jpg
664,664,fbs0131,DFBSJ021750.73+271926.8,17:50.7,+27:19:26.84,15.53,15.45,U,92,23,-8.86E-13,1.00E-15,4.93E-13,9.59E-11,-2.99E-13,3.44E-16,-1.71E-19,3.05E-23,specimages/fbs0131-DFBSJ021750.73+271926.8.fits,specimagesjpeg/fbs0131-DFBSJ021750.73+271926.8.jpg
665,665,fbs0131,DFBSJ021751.33+271815.2,17:51.3,+27:18:15.29,15.9,15.53,NL,90,20,-1.07E-13,-8.47E-16,-3.96E-13,-7.09E-11,4.23E-13,-8.58E-16,7.25E-19,-2.19E-22,specimages/fbs0131-DFBSJ021751.33+271815.2.fits,specimagesjpeg/fbs0131-DFBSJ021751.33+271815.2.jpg
666,666,fbs0131,DFBSJ021751.43+271639.9,17:51.4,+27:16:39.97,17.28,16.14,NL,26,13,-6.57E-12,-6.32E-15,-2.09E-12,-3.23E-10,1.66E-12,-3.19E-15,2.70E-18,-8.50E-22,specimages/fbs0131-DFBSJ021751.43+271639.9.fits,specimagesjpeg/fbs0131-DFBSJ021751.43+271639.9.jpg
667,667,fbs0131,DFBSJ021754.23+271033.9,17:54.2,+27:10:33.98,16.73,16.59,U,19,20,-5.01E-14,-3.97E-16,-1.86E-13,-3.32E-11,1.74E-13,-3.09E-16,2.30E-19,-6.12E-23,specimages/fbs0131-DFBSJ021754.23+271033.9.fits,specimagesjpeg/fbs0131-DFBSJ021754.23+271033.9.jpg
668,668,fbs0131,DFBSJ021759.03+271534.9,17:59.0,+27:15:34.92,15.68,14.49,U,71,16,-1.46E-11,-2.45E-14,-6.26E-12,-1.02E-09,5.41E-12,-1.05E-14,8.91E-18,-2.79E-21,specimages/fbs0131-DFBSJ021759.03+271534.9.fits,specimagesjpeg/fbs0131-DFBSJ021759.03+271534.9.jpg
669,669,fbs0155,DFBSJ084124.05+425653.6,41:24.1,+42:56:53.63,16.52,15.69,U,60,14,1.14E-12,-6.70E-15,-1.74E-12,-2.73E-10,1.54E-12,-3.13E-15,2.75E-18,-8.87E-22,specimages/fbs0155-DFBSJ084124.05+425653.6.fits,specimagesjpeg/fbs0155-DFBSJ084124.05+425653.6.jpg
